truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text
False,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED.""",False,761936929902452740,36109,android,False,13480,False,en,Sat Aug 06 14:48:14 +0000 2016,anybody whose mind short circuits fit president look word brainwashed
False,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!",False,761931010548305920,38765,android,False,13703,False,en,Sat Aug 06 14:24:43 +0000 2016,crooked hillary said loudly world see short circuited answering question e mails dangerous
False,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!,False,761892829434183684,33640,android,False,9495,False,en,Sat Aug 06 11:53:00 +0000 2016,hillary clinton badly criticized poor performance answering questions let us see happens
False,"Good luck #TeamUSA
#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh",False,761773576101953536,34769,iphone,False,10440,False,en,Sat Aug 06 03:59:08 +0000 2016,good luck teamusa openingceremony rio
False,"Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR",False,761754898602061824,19723,iphone,False,5575,False,en,Sat Aug 06 02:44:55 +0000 2016,thank green bay wisconsin governor @mike pence back soon trumppence maga
False,"DON'T LET HILLARY CLINTON DO IT AGAIN!
#TrumpPence16
https://t.co/1mGkPNZPKF",False,761711856457125888,32508,web,False,18050,False,en,Fri Aug 05 23:53:53 +0000 2016,let hillary clinton trumppence
False,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm",False,761693803120041986,19722,iphone,False,5822,False,en,Fri Aug 05 22:42:08 +0000 2016,thank des moines iowa governor @mike pence appreciate support maga trumptrain
False,#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6,False,761653875413618689,28986,iphone,False,14686,False,und,Fri Aug 05 20:03:29 +0000 2016,makeamericasafeagain
False,RT @DRUDGE_REPORT: FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ,False,761645207909568512,0,iphone,False,8831,False,en,Fri Aug 05 19:29:02 +0000 2016,rt @drudge report former hostage says plane waited money arrived
False,RT @DRUDGE_REPORT: 'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc,False,761645187986620416,0,iphone,False,4998,False,en,Fri Aug 05 19:28:58 +0000 2016,rt @drudge report win lose deal benefits iran hurts united states
False,"Hillary Clinton has bad judgment and is unfit to serve as President.
https://t.co/3EzG620fpT",False,761549461893984256,26030,iphone,False,9076,False,en,Fri Aug 05 13:08:35 +0000 2016,hillary clinton bad judgment unfit serve president
False,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!",False,761511930238496772,27103,android,False,8645,False,en,Fri Aug 05 10:39:27 +0000 2016,plane saw television hostage plane geneva switzerland plane carrying million cash going iran
False,President Obama refuses to answer question about Iran terror funding.  I won't dodge questions as your President. https://t.co/jsAMGO3s4P,False,761386080272875520,32815,iphone,False,12557,False,en,Fri Aug 05 02:19:22 +0000 2016,president obama refuses answer question iran terror funding dodge questions president
False,"Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!",False,761386025323225088,36840,iphone,False,13150,False,en,Fri Aug 05 02:19:08 +0000 2016,obama disastrous judgment gave us isis rise iran worst economic numbers since great depression
False,President Obama should ask the DNC about how they rigged the election against Bernie.,False,761385812390977536,34457,iphone,False,11816,False,en,Fri Aug 05 02:18:18 +0000 2016,president obama ask dnc rigged election bernie
False,"See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin! 
3pm- https://t.co/3Hcnzj0Slx
7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo",False,761385317169496064,13695,iphone,False,4237,False,en,Fri Aug 05 02:16:20 +0000 2016,see tomorrow w gov @mike pence iowa wisconsin pm pm
False,"Thank you Portland, Maine! 
#MakeAmericaGreatAgain 
https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw",False,761331433810132992,18047,iphone,False,5436,False,en,Thu Aug 04 22:42:13 +0000 2016,thank portland maine makeamericagreatagain
False,Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R,False,761281473492189184,34674,iphone,False,10526,False,en,Thu Aug 04 19:23:41 +0000 2016,happy th birthday united states coast guard thank @uscg coastguardday
False,"Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca",True,761279538106097664,19323,iphone,False,5894,False,en,Thu Aug 04 19:16:00 +0000 2016,great meeting group knocked k doors counting maine thank @mainegop
False,"Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGA
https://t.co/3Hcnzj0Slx
https://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB",False,761219396635361280,18334,iphone,False,5717,False,en,Thu Aug 04 15:17:01 +0000 2016,looking forward ia wi gov pence tomorrow join us maga
False,"Thank you Jacksonville, Florida!
#MakeAmericaGreatAgain 
https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs",False,761025834350018561,23335,iphone,False,7393,False,en,Thu Aug 04 02:27:52 +0000 2016,thank jacksonville florida makeamericagreatagain
False,"Thank you for your support of my candidacy! #MAGA #ImWithYou 
https://t.co/Al5bZlRFYk",False,760976212068106240,20288,iphone,False,5696,False,en,Wed Aug 03 23:10:41 +0000 2016,thank support candidacy maga imwithyou
False,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc",False,760960985524043777,34530,iphone,False,10196,False,en,Wed Aug 03 22:10:11 +0000 2016,thank amazing law enforcement officers today daytona beach florida lesm maga
False,"THANK YOU Daytona Beach, Florida!
#MakeAmericaGreatAgain https://t.co/IAcLfXe463",False,760957697579708416,23408,iphone,False,7437,False,en,Wed Aug 03 21:57:07 +0000 2016,thank daytona beach florida makeamericagreatagain
False,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!",False,760783130978648064,47713,android,False,19865,False,en,Wed Aug 03 10:23:27 +0000 2016,incompetent secretary state hillary clinton one started talks give million dollars cash iran scandal
False,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!",False,760765818917515264,48154,android,False,13382,False,en,Wed Aug 03 09:14:40 +0000 2016,great unity campaign perhaps greater ever want thank everyone tremendous support beat crooked h
False,Great day in Virginia. Crowd was fantastic!,False,760669268539301889,24831,android,False,5474,False,en,Wed Aug 03 02:51:00 +0000 2016,great day virginia crowd fantastic
False,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy,False,760594155835887616,27207,iphone,False,6047,False,en,Tue Aug 02 21:52:32 +0000 2016,daughter @ivankatrump @greta tonight pm enjoy
False,President Obama will go down as perhaps the worst president in the history of the United States!,False,760552601356267520,79106,android,False,29667,False,en,Tue Aug 02 19:07:25 +0000 2016,president obama go perhaps worst president history united states
False,#CrookedHillary https://t.co/xe0I0EmxMa,False,760538951581130754,27288,iphone,False,13451,False,und,Tue Aug 02 18:13:10 +0000 2016,crookedhillary
False,"Join me in Florida tomorrow! 
#MakeAmericaGreatAgain 

Daytona | 3pm- 
https://t.co/jbOS2s4qGI

Jacksonville | 7pm- 
https://t.co/XSF1kp7R54",False,760535661699035136,10247,iphone,False,3511,False,en,Tue Aug 02 18:00:06 +0000 2016,join florida tomorrow makeamericagreatagain daytona pm jacksonville pm
False,STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7,False,760532443061420033,16563,iphone,False,7487,False,en,Tue Aug 02 17:47:19 +0000 2016,statement response president obama failed leadership
False,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM,False,760519847461658624,17486,iphone,False,5024,False,en,Tue Aug 02 16:57:16 +0000 2016,thank virginia imwithyou
False,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD,False,760420894271471620,50428,iphone,False,26460,False,en,Tue Aug 02 10:24:03 +0000 2016,washington post calls crookedhillary really pathological liar watch nose grow
False,Great afternoon in Ohio &amp; a great evening in Pennsylvania - departing now. See you tomorrow Virginia! https://t.co/jQTQYBFpdb,False,760299757206208512,62229,iphone,False,15741,False,en,Tue Aug 02 02:22:42 +0000 2016,great afternoon ohio great evening pennsylvania departing see tomorrow virginia
False,"Just leaving Mechanicsburg, PA. Incredible crowd-- so enthusiastic! Will be back soon. #MAGA https://t.co/RbuXfDZ5w9",False,760293742381244416,24677,iphone,False,7156,False,en,Tue Aug 02 01:58:48 +0000 2016,leaving mechanicsburg pa incredible crowd enthusiastic back soon maga
False,Vast numbers of manufacturing jobs in Pennsylvania have moved to Mexico and other countries. That will end when I win!,False,760287440435187712,27022,iphone,False,8478,False,en,Tue Aug 02 01:33:45 +0000 2016,vast numbers manufacturing jobs pennsylvania moved mexico countries end win
False,"Thanks to @pnehlen for your kind words, very much appreciated.",False,760255085561597952,16675,iphone,False,5189,False,en,Mon Aug 01 23:25:11 +0000 2016,thanks @pnehlen kind words much appreciated
False,"Join me in Florida on Wednesday! Daytona &amp; Jacksonville:

Daytona | 3pm- https://t.co/rJjYUbwiLL
Jacksonville | 7pm- https://t.co/zfxeNbr1nq",False,760249495754006528,11591,iphone,False,3899,False,en,Mon Aug 01 23:02:59 +0000 2016,join florida wednesday daytona jacksonville daytona pm jacksonville pm
False,Hillary Clinton raked in money from regimes that horribly oppress women and gays &amp; refuses to speak out against Radical Islam.,False,760246732152311808,26897,iphone,False,11018,False,en,Mon Aug 01 22:52:00 +0000 2016,hillary clinton raked money regimes horribly oppress women gays refuses speak radical islam
False,"Hillary, whose decisions have led to the deaths of many, accepted $ from a business linked to ISIS. Silence at CNN. https://t.co/gJYSSXtpaz",False,760245342231158785,23832,iphone,False,12985,False,en,Mon Aug 01 22:46:28 +0000 2016,hillary whose decisions led deaths many accepted business linked isis silence cnn
False,Crooked Hillary Clinton is 100% owned by her donors. #ImWithYou #MAGA https://t.co/iYM3CCWS2z,False,760229355784138752,36274,iphone,False,16490,False,en,Mon Aug 01 21:42:57 +0000 2016,crooked hillary clinton owned donors imwithyou maga
False,"Thank you Columbus, Ohio! I will be back soon. #ImWithYou #MAGA https://t.co/vMf1EPJp4r",False,760214225830772737,17475,iphone,False,4841,False,en,Mon Aug 01 20:42:50 +0000 2016,thank columbus ohio back soon imwithyou maga
False,"Thank you Oklahoma &amp; Virginia! 
#MakeAmericaGreatAgain #ImWithYou https://t.co/WUdY7feRvV",False,760213628926779392,25856,iphone,False,9057,False,en,Mon Aug 01 20:40:27 +0000 2016,thank oklahoma virginia makeamericagreatagain imwithyou
False,People believe CNN these days almost as little as they believe Hillary....that's really saying something!,False,760185303483187201,29354,iphone,False,9252,False,en,Mon Aug 01 18:47:54 +0000 2016,people believe cnn days almost little believe hillary really saying something
False,"The people who support Hillary sit behind CNN anchor chairs, or headline fundraisers - those disconnected from real life.",False,760185067054465024,22998,iphone,False,7837,False,en,Mon Aug 01 18:46:58 +0000 2016,people support hillary sit behind cnn anchor chairs headline fundraisers disconnected real life
False,Will CNN send its cameras to the border to show the massive unreported crisis now unfolding -- or are they worried it will hurt Hillary?,False,760184664468418560,32474,iphone,False,11322,False,en,Mon Aug 01 18:45:22 +0000 2016,cnn send cameras border show massive unreported crisis unfolding worried hurt hillary
False,When will we see stories from CNN on Clinton Foundation corruption and Hillary's pay-for-play at State Department?,False,760184336603811842,30596,iphone,False,12418,False,en,Mon Aug 01 18:44:04 +0000 2016,see stories cnn clinton foundation corruption hillary pay play state department
False,"CNN anchors are completely out of touch with everyday people worried about rising crime, failing schools and vanishing jobs.",False,760184176591208448,25408,iphone,False,7934,False,en,Mon Aug 01 18:43:25 +0000 2016,cnn anchors completely touch everyday people worried rising crime failing schools vanishing jobs
False,CNN will soon be the least trusted name in news if they continue to be the press shop for Hillary Clinton.,False,760184028293173248,28111,iphone,False,9627,False,en,Mon Aug 01 18:42:50 +0000 2016,cnn soon least trusted name news continue press shop hillary clinton
False,"Join Governor Mike Pence in Reno, Nevada- tonight at 7pm! Tickets available at: https://t.co/4nLjRGyFYw",False,760126146830794753,12080,iphone,False,3703,False,en,Mon Aug 01 14:52:50 +0000 2016,join governor mike pence reno nevada tonight pm tickets available
False,"#CrookedHillary 
https://t.co/oHI6xrDJU0",False,760125021280960512,19319,iphone,False,8658,False,und,Mon Aug 01 14:48:22 +0000 2016,crookedhillary
False,"So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push. That's what I said!",False,760098514319835136,21035,android,False,6605,False,en,Mon Aug 01 13:03:02 +0000 2016,obama tough talk russia ukraine already taken crimea continue push said
